param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, pLA, nLA, pLAd,nLAd, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy, average accuracy, standard deviation
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 112, 79.69, 77.8625, 4.95302
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 113, 77.21, 77.8123, 4.76189
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 114, 82.06, 78.1157, 4.71727
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 115, 78.66, 78.152, 4.55934
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 116, 80.64, 78.3075, 4.45545
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 117, 79.5, 78.3776, 4.33152
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 118, 78.49, 78.3839, 4.20956
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 119, 83.78, 78.6679, 4.27078
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 120, 80.38, 78.7535, 4.17934
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 121, 75.59, 78.6029, 4.13388
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 122, 80.56, 78.6918, 4.05936
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 123, 79.79, 78.7396, 3.97644
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 124, 78.65, 78.7358, 3.89276
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 1, 5000, 1, 0, 125, 82.96, 78.9048, 3.9029
param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, pLA, nLA, pLAd,nLAd, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy, average accuracy, standard deviation
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 1, 25.94, 25.94, 0
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 2, 64.39, 45.165, 19.225
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 3, 28.85, 39.7267, 17.48
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 4, 72.35, 47.8825, 20.7055
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 5, 28.73, 44.052, 20.0416
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 6, 49.7, 44.9933, 18.416
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 7, 85.32, 50.7543, 22.1321
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 8, 50.83, 50.7637, 20.7027
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 9, 86.52, 54.7367, 22.5223
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 10, 40.07, 53.27, 21.8149
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 11, 86.3, 56.2727, 22.8646
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 12, 87.56, 58.88, 23.5372
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 13, 85.47, 60.9254, 23.6978
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 14, 89.79, 62.9871, 24.0153
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.3, 0.15,0.2, 12.5, 12.5, 6, 2, 0, 5000, 1, 0, 15, 68.13, 63.33, 23.2364
