param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, LAp, LAd, pLAd,nLA, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 192, 37.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 193, 68.22
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 194, 74.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 195, 35.86
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 196, 34.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 197, 59.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 198, 68.51
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 199, 73.87
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 200, 29.54
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 201, 32.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 202, 59.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 203, 69.57
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 204, 75.03
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 205, 30.06
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 206, 38.09
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 207, 62.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 208, 73.44
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 209, 75.12
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 210, 37.1
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 211, 34.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 212, 65.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 213, 67.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 214, 74.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 215, 36.01
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 216, 39.18
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 217, 61.72
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 218, 69.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 219, 73.79
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 220, 37.65
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 221, 38.11
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 222, 61.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 223, 67.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 224, 74.78
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 225, 37.69
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 226, 36.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 227, 68.47
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 228, 70.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 229, 74.23
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 230, 36.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 231, 62.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 232, 65.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 233, 69
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 234, 74.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 235, 36.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 236, 38.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 237, 58.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 238, 69.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 239, 74.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 240, 37.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 241, 38.21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 242, 67.79
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 243, 68.06
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 244, 74.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 245, 30.44
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 246, 37.87
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 247, 62.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 248, 69.06
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 249, 74.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 250, 35.43
param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, LAp, LAd, pLAd,nLA, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 1, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 2, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 3, 19.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 4, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 5, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 6, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 7, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 8, 20.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 9, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 10, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 11, 19.99
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 12, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 13, 20.56
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 14, 20.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 15, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 16, 20.08
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 17, 19.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 18, 23.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 19, 20.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 20, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 21, 20.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 22, 20.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 23, 47.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 24, 20.73
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 25, 11.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 26, 20.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 27, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 28, 46.65
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 29, 21.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 30, 20.63
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 31, 20.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 32, 20.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 33, 48.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 34, 20.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 35, 20.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 36, 21.08
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 37, 19.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 38, 49.11
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 39, 20.67
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 40, 20.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 41, 20.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 42, 21.01
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 43, 48.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 44, 20.79
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 45, 20.69
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 46, 22.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 47, 20.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 48, 49.2
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 49, 20.81
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 50, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 51, 20.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 52, 21.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 53, 49.44
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 54, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 55, 20.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 56, 30.57
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 57, 20.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 58, 49.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 59, 21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 60, 20.99
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 61, 31.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 62, 20.98
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 63, 49.34
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 64, 20.94
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 65, 21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 66, 32.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 67, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 68, 49.65
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 69, 20.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 70, 20.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 71, 37.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 72, 20.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 73, 49.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 74, 21.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 75, 21.08
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 76, 29.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 77, 21.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 78, 49.72
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 79, 20.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 80, 20.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 81, 49.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 82, 20.94
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 83, 49.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 84, 20.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 85, 20.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 86, 33.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 87, 20.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 88, 49.46
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 89, 22.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 90, 20.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 91, 48.18
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 92, 20.97
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 93, 49.72
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 94, 22.09
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 95, 20.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 96, 49.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 97, 21.1
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.4, 0.4, 0.4,0.4, 12.5, 12.5, 6, 6, 0, 20000, 1, 1, 0, 98, 49.72
